USD_BTC_EX_High,EUR_BTC_EX_High,date_unix,categories,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
648.889,477.093,1402444800,Year_2014,1044,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,0,5,5
648,479.799,1402358400,Year_2014,1045,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,1,32,33
648,480.999,1402272000,Year_2014,1046,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,5,103,108
650,481.19,1402185600,Year_2014,1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6,224,230
646,485,1402099200,Year_2014,1048,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,2,122,124
649.8,482.198,1402012800,Year_2014,1049,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,14,55,69
657.025,485,1401926400,Year_2014,1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7,59,66
659.697,489.977,1401840000,Year_2014,1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86
668.416,495,1401753600,Year_2014,1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13,80,93
655,484.99,1401667200,Year_2014,1053,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17,65,82
667.7,490.144,1401580800,Year_2014,1054,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,35,82,117
618.372,455,1401494400,Year_2014,1055,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,26,96,122
614.99,451.617,1401408000,Year_2014,1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11,244,255
565,416.997,1401321600,Year_2014,1057,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,20,202,222
571.5,419.673,1401235200,Year_2014,1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18,143,161
586.839,429.425,1401148800,Year_2014,1059,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,10,108,118
592,500,1401062400,Year_2014,1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.194,5,87,92
569.997,422.211,1400976000,Year_2014,1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,12,61,73
521.599,392.407,1400889600,Year_2014,1062,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,2,31,33
539.8,400,1400803200,Year_2014,1063,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,1,16,17
523.754,384,1400716800,Year_2014,1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0,6,6
488,359.5,1400630400,Year_2014,1065,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2,4,6
488.979,359.62,1400544000,Year_2014,1066,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,3,1,4
441.9,325.9,1400457600,Year_2014,1067,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.194,3,1,4
440.999,329,1400371200,Year_2014,1068,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,1,11,12
440.975,329,1400284800,Year_2014,1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3,44,47
441,328,1400198400,Year_2014,1070,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,7,119,126
441.998,326,1400112000,Year_2014,1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285
439.485,323,1400025600,Year_2014,1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,16,163,179
437.998,324,1399939200,Year_2014,1073,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.194,18,70,88
438,322,1399852800,Year_2014,1074,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19,71,90
447.403,327.016,1399766400,Year_2014,1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15,86,101
446,330,1399680000,Year_2014,1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123
444,331.801,1399593600,Year_2014,1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55,81
436,320,1399507200,Year_2014,1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106
437,320,1399420800,Year_2014,1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29,117,146
428.468,313.899,1399334400,Year_2014,1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274
431.588,317.5,1399248000,Year_2014,1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11,211,222
435,317.8,1399161600,Year_2014,1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175
436,322.122,1399075200,Year_2014,1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139
448.998,328.2,1398988800,Year_2014,1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5,119,124
453.56,340,1398902400,Year_2014,1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76
443.89,326.336,1398816000,Year_2014,1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40,44
443.89,330.866,1398729600,Year_2014,1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12,20,32
438,333,1398643200,Year_2014,1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8
450.5,335.222,1398556800,Year_2014,1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7
456.999,338.1,1398470400,Year_2014,1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8
495.534,358.327,1398384000,Year_2014,1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1
498,360,1398297600,Year_2014,1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7
481.56,357.417,1398211200,Year_2014,1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50
490,361.61,1398124800,Year_2014,1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8,108,116
503.998,370,1398038400,Year_2014,1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,26,246,272
505,372.53,1397952000,Year_2014,1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.194,15,154,169
500,370,1397865600,Year_2014,1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95
491.567,363.763,1397779200,Year_2014,1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113
535.36,391.938,1397692800,Year_2014,1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.194,59,126,185
544.999,398,1397606400,Year_2014,1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.194,45,131,176
554,382,1397520000,Year_2014,1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73,118,191
470,340,1397433600,Year_2014,1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55,117,172
425.553,313,1397347200,Year_2014,1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232
440,325,1397260800,Year_2014,1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52,275,327
435,323.153,1397174400,Year_2014,1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224
439.702,331.512,1397088000,Year_2014,1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162
451.168,333,1397001600,Year_2014,1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.194,19,105,124
454.778,335.579,1396915200,Year_2014,1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11,61,72
464,341,1396828800,Year_2014,1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107
471.32,341.751,1396742400,Year_2014,1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16,61,77
471,339.156,1396656000,Year_2014,1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6,23,29
457.221,334.8,1396569600,Year_2014,1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31
454.713,334.616,1396483200,Year_2014,1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3,14,17
498.7,368.53,1396396800,Year_2014,1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7
500.365,370,1396310400,Year_2014,1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3
487.999,358,1396224000,Year_2014,1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3
498,369.576,1396137600,Year_2014,1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6
507,375.389,1396051200,Year_2014,1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6,16,22
539,388.806,1395964800,Year_2014,1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9,36,45
583.231,418.1,1395878400,Year_2014,1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55
588.9,421,1395792000,Year_2014,1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106
589.265,424.991,1395705600,Year_2014,1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123
591.947,425.004,1395619200,Year_2014,1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38,81,119
577,417.32,1395532800,Year_2014,1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52,103,155
576.856,418.377,1395446400,Year_2014,1125,2011-02-19,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102,94,196
607.897,436,1395360000,Year_2014,1126,2011-02-19,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463,84,87,171
608.957,443.751,1395273600,Year_2014,1127,2011-02-19,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,0.6418,39,81,120
624.98,449.9,1395187200,Year_2014,1128,2011-02-19,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36,91,127
619.207,449.6,1395100800,Year_2014,1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88
627.81,455.5,1395014400,Year_2014,1130,2011-02-19,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0.3582,5,54,59
630,457.708,1394928000,Year_2014,1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47
634,459,1394841600,Year_2014,1132,2011-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,4,29,33
630,459.897,1394755200,Year_2014,1133,2011-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,2,42,44
635,461.57,1394668800,Year_2014,1134,2011-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4,25,29
637.393,460,1394582400,Year_2014,1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3,14,17
631.998,458.867,1394496000,Year_2014,1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,5,11,16
642.999,462.474,1394409600,Year_2014,1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,0,17,17
640.042,460,1394323200,Year_2014,1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18
629.176,457.2,1394236800,Year_2014,1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0,1,1
648.8,468.5,1394150400,Year_2014,1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1,1,2
658,471.272,1394064000,Year_2014,1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0,2,2
668.1,481.566,1393977600,Year_2014,1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24
698.887,499.99,1393891200,Year_2014,1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55
687,491.53,1393804800,Year_2014,1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34,70,104
562.3,411.584,1393718400,Year_2014,1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161
565.999,414,1393632000,Year_2014,1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62,120,182
572,419.5,1393545600,Year_2014,1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0,76,122,198
579.2,428.759,1393459200,Year_2014,1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212
592,430,1393372800,Year_2014,1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168
555.87,409.736,1393286400,Year_2014,1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147
605,442.998,1393200000,Year_2014,1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146
629.81,462,1393113600,Year_2014,1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101
610,445,1393027200,Year_2014,1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42
576,417,1392940800,Year_2014,1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0,12,30,42
616.425,451.47,1392854400,Year_2014,1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0,17,39,56
616.91,453,1392768000,Year_2014,1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47
633.998,463,1392681600,Year_2014,1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54
646,470.198,1392595200,Year_2014,1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37
648,469.054,1392508800,Year_2014,1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13
650,490.559,1392422400,Year_2014,1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3,4
689,500,1392336000,Year_2014,1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5
653.896,486.392,1392249600,Year_2014,1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1
672,498.22,1392163200,Year_2014,1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0,1,2,3
709.989,525,1392076800,Year_2014,1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6,8
719.862,531.588,1391990400,Year_2014,1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19
730,535,1391904000,Year_2014,1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63
728.9,544,1391817600,Year_2014,1167,2011-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46,57
765.95,585,1391731200,Year_2014,1168,2011-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52,81
789,598,1391644800,Year_2014,1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90
804.9,604.75,1391558400,Year_2014,1170,2011-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67,93
810,610,1391472000,Year_2014,1171,2011-02-21,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,28,75,103
809.799,606,1391385600,Year_2014,1172,2011-02-21,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,15,101,116
816,607.772,1391299200,Year_2014,1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87
817.7,608,1391212800,Year_2014,1174,2011-02-21,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,8,48,56
802.2,600,1391126400,Year_2014,1175,2011-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62,80
809,606.502,1391040000,Year_2014,1176,2011-02-21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,2,64,66
800,600.95,1390953600,Year_2014,1177,2011-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49
809.998,609.999,1390867200,Year_2014,1178,2011-02-21,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29,29
830,621.4,1390780800,Year_2014,1179,2011-02-21,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,1,33,34
830,624.1,1390694400,Year_2014,1180,2011-02-21,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,0,11,11
818,618.99,1390608000,Year_2014,1181,2011-02-21,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2,2
809.445,610.417,1390521600,Year_2014,1182,2011-02-22,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7,7
828.888,617.5,1390435200,Year_2014,1183,2011-02-22,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,0,40,40
835,622.104,1390348800,Year_2014,1184,2011-02-22,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,7,107,114
836.989,618.5,1390262400,Year_2014,1185,2011-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106
841.627,621.2,1390176000,Year_2014,1186,2011-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0,0,44,44
839,620,1390089600,Year_2014,1187,2011-02-22,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0,7,43,50
839,603,1390003200,Year_2014,1188,2011-02-22,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,7,48,55
825,614.263,1389916800,Year_2014,1189,2011-02-22,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,3,52,55
846.248,625.4,1389830400,Year_2014,1190,2011-02-22,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,9,49,58
848.603,626.7,1389744000,Year_2014,1191,2011-02-22,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,2,67,69
840.5,635,1389657600,Year_2014,1192,2011-02-22,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79,86
841.434,637,1389571200,Year_2014,1193,2011-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196
899,674.6,1389484800,Year_2014,1194,2011-02-22,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167
894,678.925,1389398400,Year_2014,1195,2011-02-22,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114,118
849.064,642,1389312000,Year_2014,1196,2011-02-22,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105
844.9,643,1389225600,Year_2014,1197,2011-02-22,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,2,80,82
850,656.177,1389139200,Year_2014,1198,2011-02-22,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76,77
944.002,703.08,1389052800,Year_2014,1199,2011-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21
990,749.13,1388966400,Year_2014,1200,2011-02-23,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6
919.989,694,1388880000,Year_2014,1201,2011-02-23,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4,4
829,627,1388793600,Year_2014,1202,2011-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1,1
819,617.848,1388707200,Year_2014,1203,2011-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2
799.89,605,1388620800,Year_2014,1204,2011-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8
749.8,559.998,1388534400,Year_2014,1205,2011-02-23,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36,36
734.99,551.99,1388448000,Year_2013,1206,2011-02-23,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94,96
738,554,1388361600,Year_2013,1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235
732.34,549.65,1388275200,Year_2013,1208,2011-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139
736.451,554,1388188800,Year_2013,1209,2011-02-23,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0,4,47,51
761,570.626,1388102400,Year_2013,1210,2011-02-23,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53,69
758,575,1388016000,Year_2013,1211,2011-02-23,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67
675,514.925,1387929600,Year_2013,1212,2011-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87
668.6,500.65,1387843200,Year_2013,1213,2011-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78
669.97,500,1387756800,Year_2013,1214,2011-02-23,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72
659.999,496,1387670400,Year_2013,1215,2011-02-23,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0,15,79,94
642.9,482.2,1387584000,Year_2013,1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222
709.899,532,1387497600,Year_2013,1217,2011-02-23,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209
694.88,527,1387411200,Year_2013,1218,2011-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0,6,135,141
661.776,499,1387324800,Year_2013,1219,2011-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109
748.9,570,1387238400,Year_2013,1220,2011-02-23,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,2,89,91
869.89,650.725,1387152000,Year_2013,1221,2011-02-23,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0,1,60,61
869.999,653.355,1387065600,Year_2013,1222,2011-02-23,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39
874.899,664,1386979200,Year_2013,1223,2011-02-24,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11
908.96,678.95,1386892800,Year_2013,1224,2011-02-24,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7
889.998,686,1386806400,Year_2013,1225,2011-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4
971,738.066,1386720000,Year_2013,1226,2011-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2
967,737.08,1386633600,Year_2013,1227,2011-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4
900,715,1386547200,Year_2013,1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58
798,631.91,1386460800,Year_2013,1229,2011-02-24,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104
874.988,689.888,1386374400,Year_2013,1230,2011-02-24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252
996.929,798.116,1386288000,Year_2013,1231,2011-02-24,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137
1077.23,851,1386201600,Year_2013,1232,2011-02-24,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57
1077.23,849.997,1386115200,Year_2013,1233,2011-02-24,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79
1021,806,1386028800,Year_2013,1234,2011-02-24,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95
989.005,777.777,1385942400,Year_2013,1235,2011-02-24,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88
1054,840,1385856000,Year_2013,1236,2011-02-24,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69
1095.2,865.671,1385769600,Year_2013,1237,2011-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63
1032,818,1385683200,Year_2013,1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71
1000,780,1385596800,Year_2013,1239,2011-02-24,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177
950,760,1385510400,Year_2013,1240,2011-02-24,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137
894.7,717,1385424000,Year_2013,1241,2011-02-24,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115
750,593,1385337600,Year_2013,1242,2011-02-24,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89
743.558,594.17,1385251200,Year_2013,1243,2011-02-24,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83
774,615,1385164800,Year_2013,1244,2011-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55
722,560,1385078400,Year_2013,1245,2011-02-24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50
684,529.99,1384992000,Year_2013,1246,2011-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0,1,8,9
567.87,436.125,1384905600,Year_2013,1247,2011-02-25,1,0,2,1,0,5,1,2,0.32,0.3485,1,0,1,9,10
823.275,625,1384819200,Year_2013,1248,2011-02-25,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,0,3,3
679.999,510,1384732800,Year_2013,1249,2011-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2
487.7,366.99,1384646400,Year_2013,1250,2011-02-25,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6
